Mode,Start_Time,Animal,Weight,Unit
1,2026-06-06 00:37:25.799888,121839170,0,1
1,2026-06-06 00:37:25.799888,121839170,24.485,1
1,2026-06-06 00:37:33.514520,121839170,0,2
solo,2026-06-06 00:37:33.718500,0,0
1,2026-06-06 00:37:33.514520,121839170,24.935000000000002,2
OPEN,2026-06-06 00:38:13.719156,0,0
1,2026-06-06 00:44:05.264075,121839170,0,2
1,2026-06-06 00:44:05.264075,121839170,25.085,2
1,2026-06-06 00:44:13.018623,121839170,0,1
solo,2026-06-06 00:44:13.222148,0,0
1,2026-06-06 00:44:13.018623,121839170,24.02,1
OPEN,2026-06-06 00:44:53.222876,0,0
1,2026-06-06 00:48:12.405594,1218496122,0,1
1,2026-06-06 00:48:12.405594,1218496122,21.79,1
1,2026-06-06 00:48:19.516672,1218496122,0,2
solo,2026-06-06 00:48:19.719936,0,0
1,2026-06-06 00:48:19.516672,1218496122,23.34,2
OPEN,2026-06-06 00:48:59.720724,0,0
1,2026-06-06 00:51:23.284193,1218496122,0,2
1,2026-06-06 00:51:23.284193,1218496122,23.4,2
1,2026-06-06 00:51:31.365651,1218496122,0,1
solo,2026-06-06 00:51:31.568520,0,0
1,2026-06-06 00:51:31.365651,1218496122,19.8,1
OPEN,2026-06-06 00:52:11.569240,0,0
1,2026-06-06 02:09:23.354253,121836132,0,1
1,2026-06-06 02:09:23.354253,121836132,22.07,1
1,2026-06-06 02:09:30.183072,121836132,0,2
solo,2026-06-06 02:09:30.387080,0,0
2,2026-06-06 02:09:33.624913,121836132,0,2
2,2026-06-06 02:09:33.624913,121836132,22.52,2
OPEN,2026-06-06 02:10:13.627197,0,0
1,2026-06-06 02:16:25.649150,121836132,0,2
1,2026-06-06 02:16:25.649150,121836132,22.740000000000002,2
1,2026-06-06 02:16:33.804861,121836132,0,1
solo,2026-06-06 02:16:34.007857,0,0
1,2026-06-06 02:16:33.804861,121836132,21.814999999999998,1
2,2026-06-06 02:16:38.196189,121836132,0,1
OPEN,2026-06-06 02:17:18.198642,0,0
1,2026-06-06 02:22:11.110141,121836132,0,1
1,2026-06-06 02:22:11.110141,121836132,22.03,1
1,2026-06-06 02:22:27.650462,121836132,0,2
solo,2026-06-06 02:22:27.854891,0,0
2,2026-06-06 02:22:30.288429,121836132,0,2
2,2026-06-06 02:22:30.288429,121836132,22.29,2
OPEN,2026-06-06 02:23:10.291143,0,0
1,2026-06-06 02:23:31.354115,121836132,0,2
1,2026-06-06 02:23:31.354115,121836132,22.145,2
1,2026-06-06 02:23:51.785873,121836132,0,1
solo,2026-06-06 02:23:51.990353,0,0
1,2026-06-06 02:23:51.785873,121836132,22.134999999999998,1
OPEN,2026-06-06 02:24:31.991012,0,0
1,2026-06-06 02:24:54.589645,121836132,0,1
1,2026-06-06 02:24:54.589645,121836132,22.41,1
OPEN,2026-06-06 02:25:38.769449,0,0
1,2026-06-06 02:26:22.719606,121836132,0,2
1,2026-06-06 02:26:22.719606,121836132,22.8,2
1,2026-06-06 02:27:36.838530,121836132,0,1
solo,2026-06-06 02:27:37.042715,0,0
1,2026-06-06 02:27:36.838530,121836132,21.92,1
OPEN,2026-06-06 02:28:17.043488,0,0
1,2026-06-06 02:28:18.938824,121836132,0,1
1,2026-06-06 02:28:18.938824,121836132,22.32,1
1,2026-06-06 02:28:40.925300,121836132,0,2
solo,2026-06-06 02:28:41.129665,0,0
2,2026-06-06 02:28:43.155139,121836132,0,2
2,2026-06-06 02:28:43.155139,121836132,21.745,2
OPEN,2026-06-06 02:29:23.157711,0,0
1,2026-06-06 02:29:28.047356,121836132,0,2
1,2026-06-06 02:29:28.047356,121836132,22.75,2
1,2026-06-06 02:30:19.877324,121836132,0,1
solo,2026-06-06 02:30:20.082266,0,0
1,2026-06-06 02:30:19.877324,121836132,21.83,1
2,2026-06-06 02:30:24.303352,121836132,0,1
OPEN,2026-06-06 02:31:04.305878,0,0
1,2026-06-06 02:31:07.220650,121836132,0,1
1,2026-06-06 02:31:07.220650,121836132,22.28,1
1,2026-06-06 02:31:36.305506,121836132,0,2
solo,2026-06-06 02:31:36.509770,0,0
2,2026-06-06 02:31:39.745308,121836132,0,2
2,2026-06-06 02:31:39.745308,121836132,22.174999999999997,2
OPEN,2026-06-06 02:32:19.747832,0,0
1,2026-06-06 02:32:25.564847,121836132,0,2
1,2026-06-06 02:32:25.564847,121836132,22.115000000000002,2
1,2026-06-06 02:32:38.867136,121836132,0,1
solo,2026-06-06 02:32:39.071986,0,0
1,2026-06-06 02:32:38.867136,121836132,22.064999999999998,1
OPEN,2026-06-06 02:33:19.072702,0,0
1,2026-06-06 02:33:23.367742,121836132,0,1
1,2026-06-06 02:33:23.367742,121836132,22.175,1
1,2026-06-06 02:33:44.222579,121836132,0,2
solo,2026-06-06 02:33:44.426583,0,0
1,2026-06-06 02:33:44.222579,121836132,22.375,2
OPEN,2026-06-06 02:34:24.427268,0,0
1,2026-06-06 02:39:25.695319,121836132,0,2
1,2026-06-06 02:39:25.695319,121836132,23.05,2
1,2026-06-06 02:39:33.289817,121836132,0,1
solo,2026-06-06 02:39:33.494214,0,0
2,2026-06-06 02:39:36.327470,121836132,0,1
2,2026-06-06 02:39:36.327470,121836132,21.69,1
OPEN,2026-06-06 02:40:16.329807,0,0
1,2026-06-06 02:45:40.671030,121839170,0,1
1,2026-06-06 02:45:40.671030,121839170,24.22,1
1,2026-06-06 02:45:48.328081,121839170,0,2
solo,2026-06-06 02:45:48.532359,0,0
1,2026-06-06 02:45:48.328081,121839170,24.77,2
OPEN,2026-06-06 02:46:28.532950,0,0
1,2026-06-06 02:51:34.814620,121836132,0,1
1,2026-06-06 02:51:34.814620,121836132,22.14,1
1,2026-06-06 02:51:43.041867,121836132,0,2
solo,2026-06-06 02:51:43.246437,0,0
1,2026-06-06 02:51:43.041867,121836132,22.54,2
OPEN,2026-06-06 02:52:23.247215,0,0
1,2026-06-06 02:52:45.896094,121836132,0,2
1,2026-06-06 02:52:45.896094,121836132,22.765,2
1,2026-06-06 02:52:53.811303,121836132,0,1
solo,2026-06-06 02:52:54.015802,0,0
1,2026-06-06 02:52:53.811303,121836132,20.365000000000002,1
OPEN,2026-06-06 02:53:34.016525,0,0
1,2026-06-06 02:53:35.924072,121859271,0,1
2,2026-06-06 02:53:37.343284,121859271,0,1
2,2026-06-06 02:53:37.343284,121859271,19.19,1
1,2026-06-06 02:53:43.579229,121859271,0,2
solo,2026-06-06 02:53:43.784973,0,0
1,2026-06-06 02:53:43.579229,121859271,22.955,2
OPEN,2026-06-06 02:54:23.785736,0,0
1,2026-06-06 02:54:54.474683,121839170,0,2
1,2026-06-06 02:54:54.474683,121839170,24.575,2
1,2026-06-06 02:55:02.952116,121839170,0,1
solo,2026-06-06 02:55:03.155991,0,0
1,2026-06-06 02:55:02.952116,121839170,24.58,1
OPEN,2026-06-06 02:55:43.156594,0,0
1,2026-06-06 02:57:16.206710,12186133157,0,1
1,2026-06-06 02:57:16.206710,12186133157,19.64,1
1,2026-06-06 02:57:23.732091,12186133157,0,2
solo,2026-06-06 02:57:23.937882,0,0
2,2026-06-06 02:57:25.154386,12186133157,0,2
2,2026-06-06 02:57:25.154386,12186133157,22.43,2
OPEN,2026-06-06 02:58:05.156875,0,0
1,2026-06-06 03:01:00.845830,121859271,0,2
1,2026-06-06 03:01:00.845830,121859271,23.064999999999998,2
1,2026-06-06 03:01:09.585793,121859271,0,1
solo,2026-06-06 03:01:09.790659,0,0
1,2026-06-06 03:01:09.585793,121859271,22.15,1
OPEN,2026-06-06 03:01:49.791337,0,0
1,2026-06-06 03:02:03.942530,12186133157,0,2
1,2026-06-06 03:02:03.942530,12186133157,23.17,2
1,2026-06-06 03:02:15.979842,12186133157,0,1
solo,2026-06-06 03:02:16.184061,0,0
1,2026-06-06 03:02:15.979842,12186133157,22.37,1
OPEN,2026-06-06 03:02:56.184735,0,0
1,2026-06-06 03:04:09.844984,1218496122,0,1
1,2026-06-06 03:04:09.844984,1218496122,22.814999999999998,1
1,2026-06-06 03:04:17.346292,1218496122,0,2
solo,2026-06-06 03:04:17.549757,0,0
1,2026-06-06 03:04:17.346292,1218496122,22.87,2
OPEN,2026-06-06 03:04:57.550381,0,0
1,2026-06-06 03:05:59.891168,121839170,0,1
1,2026-06-06 03:05:59.891168,121839170,24.53,1
1,2026-06-06 03:06:10.127961,121839170,0,2
solo,2026-06-06 03:06:10.332482,0,0
1,2026-06-06 03:06:10.127961,121839170,24.325,2
OPEN,2026-06-06 03:06:50.333063,0,0
1,2026-06-06 03:07:04.240881,1218496122,0,2
1,2026-06-06 03:07:04.240881,1218496122,23.06,2
1,2026-06-06 03:07:12.861355,1218496122,0,1
solo,2026-06-06 03:07:13.065921,0,0
1,2026-06-06 03:07:12.861355,1218496122,20.12,1
OPEN,2026-06-06 03:07:53.066685,0,0
1,2026-06-06 03:08:54.584113,121859271,0,1
1,2026-06-06 03:08:55.195639,121839170,0,2
2,2026-06-06 03:08:57.827303,121859271,0,1
start Lindzey,2026-06-06 03:09:00.259196,0,0
2,2026-06-06 03:08:57.827303,121859271,23.27,1
1,2026-06-06 03:08:55.195639,121839170,24.8,2
3,2026-06-06 03:09:14.760004,121859271,0,1
4,2026-06-06 03:09:30.782629,121859271,0,1
5,2026-06-06 03:09:35.546654,121859271,0,1
6,2026-06-06 03:09:38.617051,121839170,0,1
End Lindzey,2026-06-06 03:10:08.619390,0,0
OPEN,2026-06-06 03:10:18.619795,0,0
1,2026-06-06 03:10:24.440259,121859271,0,1
2,2026-06-06 03:10:28.283897,121859271,0,1
2,2026-06-06 03:10:28.283897,121859271,23.01,1
1,2026-06-06 03:10:32.353890,121859271,0,2
solo,2026-06-06 03:10:32.558512,0,0
1,2026-06-06 03:10:32.353890,121859271,22.895,2
OPEN,2026-06-06 03:11:12.559251,0,0
1,2026-06-06 03:11:50.859817,12186133157,0,1
1,2026-06-06 03:11:50.859817,12186133157,21.98,1
1,2026-06-06 03:11:58.966689,12186133157,0,2
solo,2026-06-06 03:11:59.170024,0,0
1,2026-06-06 03:11:58.966689,12186133157,22.545,2
OPEN,2026-06-06 03:12:39.170752,0,0
1,2026-06-06 03:12:49.415065,1218496122,0,1
1,2026-06-06 03:12:49.415065,1218496122,22.6,1
1,2026-06-06 03:12:57.176324,1218496122,0,2
solo,2026-06-06 03:12:57.382061,0,0
1,2026-06-06 03:12:57.176324,1218496122,22.96,2
OPEN,2026-06-06 03:13:37.382732,0,0
1,2026-06-06 03:16:05.431271,121859271,0,2
1,2026-06-06 03:16:05.431271,121859271,23.615000000000002,2
1,2026-06-06 03:16:13.913546,121859271,0,1
solo,2026-06-06 03:16:14.117817,0,0
1,2026-06-06 03:16:13.913546,121859271,20.89,1
OPEN,2026-06-06 03:16:54.118521,0,0
1,2026-06-06 03:17:55.136561,1218496122,0,2
1,2026-06-06 03:17:55.136561,1218496122,23.235,2
1,2026-06-06 03:18:03.542204,1218496122,0,1
solo,2026-06-06 03:18:03.746965,0,0
1,2026-06-06 03:18:03.542204,1218496122,21.51,1
OPEN,2026-06-06 03:18:43.747628,0,0
1,2026-06-06 03:19:14.336570,12186133157,0,2
1,2026-06-06 03:19:14.336570,12186133157,22.575000000000003,2
1,2026-06-06 03:19:23.498021,12186133157,0,1
solo,2026-06-06 03:19:23.701658,0,0
1,2026-06-06 03:19:23.498021,12186133157,21.61,1
OPEN,2026-06-06 03:20:03.702363,0,0
1,2026-06-06 03:33:49.588105,1218496122,0,1
1,2026-06-06 03:33:49.588105,1218496122,22.4,1
1,2026-06-06 03:33:57.981760,1218496122,0,2
solo,2026-06-06 03:33:58.186899,0,0
1,2026-06-06 03:33:57.981760,1218496122,23.16,2
OPEN,2026-06-06 03:34:38.187572,0,0
1,2026-06-06 03:36:23.528027,1218496122,0,2
1,2026-06-06 03:36:23.528027,1218496122,23.06,2
1,2026-06-06 03:36:39.540508,1218496122,0,1
solo,2026-06-06 03:36:39.744139,0,0
1,2026-06-06 03:36:39.540508,1218496122,21.4,1
OPEN,2026-06-06 03:37:19.744848,0,0
1,2026-06-06 03:37:30.652802,1218496122,0,1
1,2026-06-06 03:37:30.652802,1218496122,22.49,1
1,2026-06-06 03:37:53.820357,1218496122,0,2
solo,2026-06-06 03:37:54.027489,0,0
1,2026-06-06 03:37:53.820357,1218496122,23.259999999999998,2
OPEN,2026-06-06 03:38:34.028281,0,0
1,2026-06-06 03:39:13.607717,1218496122,0,2
1,2026-06-06 03:39:13.607717,1218496122,23.674999999999997,2
1,2026-06-06 03:39:24.939490,1218496122,0,1
solo,2026-06-06 03:39:25.143117,0,0
1,2026-06-06 03:39:24.939490,1218496122,21.130000000000003,1
OPEN,2026-06-06 03:40:05.143711,0,0
1,2026-06-06 03:41:13.345122,1218496122,0,1
1,2026-06-06 03:41:13.345122,1218496122,23.225,1
1,2026-06-06 03:41:47.495870,1218496122,0,2
solo,2026-06-06 03:41:47.700178,0,0
1,2026-06-06 03:41:47.495870,1218496122,22.99,2
OPEN,2026-06-06 03:42:27.700948,0,0
1,2026-06-06 03:44:35.037314,1218496122,0,2
1,2026-06-06 03:44:35.037314,1218496122,23.165,2
1,2026-06-06 03:44:45.518948,1218496122,0,1
solo,2026-06-06 03:44:45.723370,0,0
1,2026-06-06 03:44:45.518948,1218496122,22.735,1
OPEN,2026-06-06 03:45:25.723955,0,0
1,2026-06-06 03:45:37.658435,1218496122,0,1
1,2026-06-06 03:45:37.658435,1218496122,22.96,1
1,2026-06-06 03:45:52.593236,1218496122,0,2
solo,2026-06-06 03:45:52.797748,0,0
2,2026-06-06 03:45:55.224740,1218496122,0,2
2,2026-06-06 03:45:55.224740,1218496122,22.91,2
3,2026-06-06 03:45:57.525155,1218496122,0,2
OPEN,2026-06-06 03:46:37.528164,0,0
1,2026-06-06 03:48:00.784191,1218496122,0,2
1,2026-06-06 03:48:00.784191,1218496122,23.14,2
1,2026-06-06 03:48:07.818463,1218496122,0,1
solo,2026-06-06 03:48:08.021626,0,0
1,2026-06-06 03:48:07.818463,1218496122,18.69,1
OPEN,2026-06-06 03:48:48.022376,0,0
1,2026-06-06 05:18:07.523279,121836132,0,1
1,2026-06-06 05:18:07.523279,121836132,21.26,1
1,2026-06-06 05:18:13.788688,121836132,0,2
solo,2026-06-06 05:18:13.992973,0,0
2,2026-06-06 05:18:16.622880,121836132,0,2
2,2026-06-06 05:18:16.622880,121836132,22.42,2
OPEN,2026-06-06 05:18:56.625308,0,0
1,2026-06-06 05:24:09.806686,121836132,0,2
1,2026-06-06 05:24:09.806686,121836132,22.31,2
1,2026-06-06 05:24:16.468435,121836132,0,1
solo,2026-06-06 05:24:16.672699,0,0
2,2026-06-06 05:24:19.707925,121836132,0,1
2,2026-06-06 05:24:19.707925,121836132,21.655,1
OPEN,2026-06-06 05:24:59.710368,0,0
1,2026-06-06 05:41:53.191561,121859271,0,1
1,2026-06-06 05:41:53.191561,121859271,12.76,1
1,2026-06-06 05:42:00.554173,121859271,0,2
solo,2026-06-06 05:42:00.758314,0,0
1,2026-06-06 05:42:00.554173,121859271,23.315,2
OPEN,2026-06-06 05:42:40.759064,0,0
1,2026-06-06 05:42:45.581714,121839170,0,1
1,2026-06-06 05:42:45.581714,121839170,23.939999999999998,1
1,2026-06-06 05:42:52.763407,121839170,0,2
solo,2026-06-06 05:42:52.968408,0,0
1,2026-06-06 05:42:52.763407,121839170,24.655,2
OPEN,2026-06-06 05:43:32.969089,0,0
1,2026-06-06 05:44:54.970296,121839170,0,2
1,2026-06-06 05:44:54.970296,121839170,24.365,2
1,2026-06-06 05:45:04.973778,121839170,0,1
solo,2026-06-06 05:45:05.177787,0,0
1,2026-06-06 05:45:04.973778,121839170,24.285,1
OPEN,2026-06-06 05:45:45.178484,0,0
1,2026-06-06 05:48:31.853374,121859271,0,2
1,2026-06-06 05:48:31.853374,121859271,23.17,2
1,2026-06-06 05:48:44.119331,121859271,0,1
solo,2026-06-06 05:48:44.323340,0,0
1,2026-06-06 05:48:44.119331,121859271,20.36,1
OPEN,2026-06-06 05:49:24.324153,0,0
1,2026-06-06 05:59:04.014058,12186133157,0,1
1,2026-06-06 05:59:04.014058,12186133157,22.125,1
1,2026-06-06 05:59:11.227824,12186133157,0,2
solo,2026-06-06 05:59:11.431251,0,0
1,2026-06-06 05:59:11.227824,12186133157,22.25,2
OPEN,2026-06-06 05:59:51.431993,0,0
1,2026-06-06 06:03:53.314804,12186133157,0,2
1,2026-06-06 06:03:53.314804,12186133157,23.02,2
1,2026-06-06 06:04:00.728016,12186133157,0,1
solo,2026-06-06 06:04:00.932344,0,0
1,2026-06-06 06:04:00.728016,12186133157,21.81,1
OPEN,2026-06-06 06:04:40.933064,0,0
1,2026-06-06 06:07:14.072056,121859271,0,1
1,2026-06-06 06:07:14.072056,121859271,23.5,1
1,2026-06-06 06:07:21.422059,121859271,0,2
solo,2026-06-06 06:07:21.626604,0,0
1,2026-06-06 06:07:21.422059,121859271,22.744999999999997,2
OPEN,2026-06-06 06:08:01.627372,0,0
1,2026-06-06 06:13:19.958077,12186133157,0,1
1,2026-06-06 06:13:19.958077,12186133157,22.525,1
1,2026-06-06 06:13:29.864620,12186133157,0,2
solo,2026-06-06 06:13:30.067971,0,0
1,2026-06-06 06:13:29.864620,12186133157,22.585,2
OPEN,2026-06-06 06:14:10.068822,0,0
1,2026-06-06 06:14:13.920419,121859271,0,2
1,2026-06-06 06:14:13.920419,121859271,22.77,2
1,2026-06-06 06:14:24.010454,121859271,0,1
solo,2026-06-06 06:14:24.214433,0,0
1,2026-06-06 06:14:24.010454,121859271,20.71,1
OPEN,2026-06-06 06:15:04.215189,0,0
1,2026-06-06 06:15:08.943191,1218496122,0,1
1,2026-06-06 06:15:08.943191,1218496122,22.5,1
1,2026-06-06 06:15:16.538290,1218496122,0,2
solo,2026-06-06 06:15:16.742196,0,0
1,2026-06-06 06:15:16.538290,1218496122,23.46,2
OPEN,2026-06-06 06:15:56.742943,0,0
1,2026-06-06 06:19:08.203982,12186133157,0,2
1,2026-06-06 06:19:08.203982,12186133157,22.86,2
1,2026-06-06 06:19:28.394198,12186133157,0,1
solo,2026-06-06 06:19:28.598338,0,0
2,2026-06-06 06:19:30.825302,12186133157,0,1
2,2026-06-06 06:19:30.825302,12186133157,21.905,1
OPEN,2026-06-06 06:20:10.827596,0,0
1,2026-06-06 06:20:42.016064,1218496122,0,2
1,2026-06-06 06:20:42.016064,1218496122,22.93,2
1,2026-06-06 06:20:50.984698,1218496122,0,1
solo,2026-06-06 06:20:51.188306,0,0
1,2026-06-06 06:20:50.984698,1218496122,22.45,1
OPEN,2026-06-06 06:21:31.188968,0,0
1,2026-06-06 06:44:56.167883,12186133157,0,1
1,2026-06-06 06:44:56.167883,12186133157,22.17,1
1,2026-06-06 06:45:04.893595,12186133157,0,2
solo,2026-06-06 06:45:05.097448,0,0
1,2026-06-06 06:45:04.893595,12186133157,22.22,2
OPEN,2026-06-06 06:45:45.098111,0,0
1,2026-06-06 06:51:05.938188,12186133157,0,2
1,2026-06-06 06:51:05.938188,12186133157,23.12,2
1,2026-06-06 06:51:15.221492,12186133157,0,1
solo,2026-06-06 06:51:15.426866,0,0
1,2026-06-06 06:51:15.221492,12186133157,22.189999999999998,1
OPEN,2026-06-06 06:51:55.427693,0,0
1,2026-06-06 07:05:38.746066,12186133157,0,1
1,2026-06-06 07:05:38.746066,12186133157,22.24,1
1,2026-06-06 07:06:07.368156,12186133157,0,2
solo,2026-06-06 07:06:07.571800,0,0
1,2026-06-06 07:06:07.368156,12186133157,22.25,2
OPEN,2026-06-06 07:06:47.572468,0,0
1,2026-06-06 07:06:49.024955,12186133157,0,2
1,2026-06-06 07:06:49.635227,121836132,0,1
start Lindzey,2026-06-06 07:06:52.870394,0,0
1,2026-06-06 07:06:49.024955,12186133157,22.95,2
1,2026-06-06 07:06:49.635227,121836132,19.79,1
2,2026-06-06 07:06:59.315445,12186133157,0,2
3,2026-06-06 07:07:01.842279,121836132,0,2
End Lindzey,2026-06-06 07:07:31.844348,0,0
OPEN,2026-06-06 07:07:41.844751,0,0
1,2026-06-06 07:07:44.278040,12186133157,0,2
1,2026-06-06 07:07:44.278040,12186133157,23.54,2
1,2026-06-06 07:08:00.217458,12186133157,0,1
solo,2026-06-06 07:08:00.422202,0,0
1,2026-06-06 07:08:00.217458,12186133157,0,1
2,2026-06-06 07:08:07.375522,12186133157,0,1
OPEN,2026-06-06 07:08:47.378429,0,0
1,2026-06-06 07:08:49.167654,12186133157,0,1
1,2026-06-06 07:08:49.167654,12186133157,23.02,1
2,2026-06-06 07:09:03.360986,12186133157,0,1
1,2026-06-06 07:09:12.064272,12186133157,0,2
solo,2026-06-06 07:09:12.270180,0,0
1,2026-06-06 07:09:12.064272,12186133157,22.59,2
OPEN,2026-06-06 07:09:52.270904,0,0
1,2026-06-06 07:10:16.679967,121836132,0,2
1,2026-06-06 07:10:16.679967,121836132,22.39,2
1,2026-06-06 07:10:26.085810,121836132,0,1
solo,2026-06-06 07:10:26.289936,0,0
1,2026-06-06 07:10:26.085810,121836132,21.83,1
2,2026-06-06 07:10:30.272753,121836132,0,1
OPEN,2026-06-06 07:11:10.275090,0,0
1,2026-06-06 07:12:41.780962,12186133157,0,2
1,2026-06-06 07:12:41.780962,12186133157,23.28,2
1,2026-06-06 07:12:51.619374,12186133157,0,1
solo,2026-06-06 07:12:51.823432,0,0
1,2026-06-06 07:12:51.619374,12186133157,22.535,1
OPEN,2026-06-06 07:13:31.824197,0,0
1,2026-06-06 07:26:44.081418,121839170,0,1
1,2026-06-06 07:26:44.081418,121839170,16.59,1
1,2026-06-06 07:26:52.919982,121839170,0,2
solo,2026-06-06 07:26:53.123957,0,0
1,2026-06-06 07:26:52.919982,121839170,24.43,2
OPEN,2026-06-06 07:27:33.124543,0,0
1,2026-06-06 07:38:46.560113,121839170,0,2
1,2026-06-06 07:38:46.560113,121839170,24.39,2
1,2026-06-06 07:38:55.735023,121839170,0,1
solo,2026-06-06 07:38:55.938417,0,0
1,2026-06-06 07:38:55.735023,121839170,23.87,1
OPEN,2026-06-06 07:39:35.939090,0,0
1,2026-06-06 08:35:42.343772,1218496122,0,1
1,2026-06-06 08:35:42.343772,1218496122,22.63,1
1,2026-06-06 08:35:49.889414,1218496122,0,2
solo,2026-06-06 08:35:50.092908,0,0
1,2026-06-06 08:35:49.889414,1218496122,22.71,2
OPEN,2026-06-06 08:36:30.093483,0,0
1,2026-06-06 08:39:01.567181,1218496122,0,2
1,2026-06-06 08:39:01.567181,1218496122,22.325000000000003,2
1,2026-06-06 08:39:08.735554,1218496122,0,1
solo,2026-06-06 08:39:08.939352,0,0
1,2026-06-06 08:39:08.735554,1218496122,20.525,1
OPEN,2026-06-06 08:39:48.939963,0,0
1,2026-06-06 08:44:46.290386,121859271,0,1
1,2026-06-06 08:44:46.290386,121859271,21.884999999999998,1
2,2026-06-06 08:44:50.694908,121859271,0,1
1,2026-06-06 08:44:54.108016,121859271,0,2
solo,2026-06-06 08:44:54.311748,0,0
1,2026-06-06 08:44:54.108016,121859271,22.795,2
OPEN,2026-06-06 08:45:34.312502,0,0
1,2026-06-06 08:51:38.397030,121859271,0,2
1,2026-06-06 08:51:38.397030,121859271,23.145,2
1,2026-06-06 08:51:46.500192,121859271,0,1
solo,2026-06-06 08:51:46.703912,0,0
1,2026-06-06 08:51:46.500192,121859271,22.28,1
OPEN,2026-06-06 08:52:26.704591,0,0
1,2026-06-06 09:00:39.915086,121836132,0,1
1,2026-06-06 09:00:39.915086,121836132,20.865000000000002,1
1,2026-06-06 09:00:46.369510,121836132,0,2
solo,2026-06-06 09:00:46.574259,0,0
2,2026-06-06 09:00:49.005052,121836132,0,2
2,2026-06-06 09:00:49.005052,121836132,21.979999999999997,2
OPEN,2026-06-06 09:01:29.008140,0,0
1,2026-06-06 09:07:52.739183,121836132,0,2
1,2026-06-06 09:07:52.739183,121836132,22.345,2
1,2026-06-06 09:08:01.810186,121836132,0,1
solo,2026-06-06 09:08:02.013246,0,0
1,2026-06-06 09:08:01.810186,121836132,21.465,1
2,2026-06-06 09:08:06.140852,121836132,0,1
OPEN,2026-06-06 09:08:46.143257,0,0
1,2026-06-06 09:48:18.271445,12186133157,0,1
1,2026-06-06 09:48:18.271445,12186133157,22.55,1
1,2026-06-06 09:48:25.271216,12186133157,0,2
solo,2026-06-06 09:48:25.475505,0,0
1,2026-06-06 09:48:25.271216,12186133157,22.755,2
OPEN,2026-06-06 09:49:05.476177,0,0
1,2026-06-06 09:56:32.272391,12186133157,0,2
1,2026-06-06 09:56:32.272391,12186133157,23.09,2
1,2026-06-06 09:56:40.164501,12186133157,0,1
solo,2026-06-06 09:56:40.368896,0,0
1,2026-06-06 09:56:40.164501,12186133157,21.91,1
OPEN,2026-06-06 09:57:20.369609,0,0
1,2026-06-06 10:24:44.294253,1218496122,0,1
1,2026-06-06 10:24:44.294253,1218496122,22.16,1
1,2026-06-06 10:24:51.804352,1218496122,0,2
solo,2026-06-06 10:24:52.008709,0,0
1,2026-06-06 10:24:51.804352,1218496122,22.915,2
OPEN,2026-06-06 10:25:32.009328,0,0
1,2026-06-06 10:29:40.666616,1218496122,0,2
1,2026-06-06 10:29:40.666616,1218496122,23.015,2
1,2026-06-06 10:29:47.894589,1218496122,0,1
solo,2026-06-06 10:29:48.098532,0,0
1,2026-06-06 10:29:47.894589,1218496122,21.58,1
OPEN,2026-06-06 10:30:28.099268,0,0
1,2026-06-06 10:31:26.809684,1218496122,0,1
1,2026-06-06 10:31:26.809684,1218496122,22.07,1
1,2026-06-06 10:31:34.847628,1218496122,0,2
solo,2026-06-06 10:31:35.052327,0,0
