Mode,Start_Time,Animal,Weight,Unit
1,2026-06-03 05:24:39.946692,12186133157,22.9,1
1,2026-06-03 05:24:47.515492,12186133157,0,2
solo,2026-06-03 05:24:47.719768,0,0
1,2026-06-03 05:24:47.515492,12186133157,22.88,2
OPEN,2026-06-03 05:25:27.720535,0,0
1,2026-06-03 05:27:17.028127,121836132,0,2
1,2026-06-03 05:27:17.028127,121836132,22.795,2
1,2026-06-03 05:27:25.821088,121836132,0,1
solo,2026-06-03 05:27:26.026193,0,0
1,2026-06-03 05:27:25.821088,121836132,20.22,1
OPEN,2026-06-03 05:28:06.027007,0,0
1,2026-06-03 05:29:38.190255,121836132,0,1
1,2026-06-03 05:29:38.190255,121836132,21.415,1
1,2026-06-03 05:29:45.113381,121836132,0,2
solo,2026-06-03 05:29:45.317245,0,0
2,2026-06-03 05:29:47.748414,121836132,0,2
2,2026-06-03 05:29:47.748414,121836132,21.43,2
OPEN,2026-06-03 05:30:27.750988,0,0
1,2026-06-03 05:30:40.593816,12186133157,0,2
1,2026-06-03 05:30:40.593816,12186133157,23.11,2
1,2026-06-03 05:30:47.772846,12186133157,0,1
solo,2026-06-03 05:30:47.977323,0,0
1,2026-06-03 05:30:47.772846,12186133157,22.49,1
OPEN,2026-06-03 05:31:27.978037,0,0
1,2026-06-03 05:33:09.531733,121859271,0,1
1,2026-06-03 05:33:09.531733,121859271,22.565,1
1,2026-06-03 05:33:24.218883,121859271,0,2
solo,2026-06-03 05:33:24.423537,0,0
1,2026-06-03 05:33:24.218883,121859271,22.15,2
OPEN,2026-06-03 05:34:04.424261,0,0
1,2026-06-03 05:38:37.079202,121836132,0,2
1,2026-06-03 05:38:37.079202,121836132,22.37,2
1,2026-06-03 05:38:44.738793,121836132,0,1
solo,2026-06-03 05:38:44.941826,0,0
1,2026-06-03 05:38:44.738793,121836132,21.54,1
OPEN,2026-06-03 05:39:24.942722,0,0
1,2026-06-03 05:41:05.929472,12186133157,0,1
1,2026-06-03 05:41:05.929472,12186133157,22.535,1
1,2026-06-03 05:41:13.995852,12186133157,0,2
solo,2026-06-03 05:41:14.200388,0,0
1,2026-06-03 05:41:13.995852,12186133157,22.39,2
OPEN,2026-06-03 05:41:54.201131,0,0
1,2026-06-03 05:42:04.871932,121859271,0,2
1,2026-06-03 05:42:04.871932,121859271,23.130000000000003,2
1,2026-06-03 05:42:13.981314,121859271,0,1
solo,2026-06-03 05:42:14.185658,0,0
1,2026-06-03 05:42:13.981314,121859271,22.485,1
OPEN,2026-06-03 05:42:54.186334,0,0
1,2026-06-03 05:44:40.082324,1218496122,0,1
1,2026-06-03 05:44:40.082324,1218496122,25.064999999999998,1
1,2026-06-03 05:44:47.014609,1218496122,0,2
solo,2026-06-03 05:44:47.219121,0,0
1,2026-06-03 05:44:47.014609,1218496122,25.03,2
OPEN,2026-06-03 05:45:27.219702,0,0
1,2026-06-03 05:47:18.894289,121859271,0,1
1,2026-06-03 05:47:18.894289,121859271,22.740000000000002,1
1,2026-06-03 05:47:35.068597,121859271,0,2
solo,2026-06-03 05:47:35.273119,0,0
1,2026-06-03 05:47:35.068597,121859271,22.78,2
OPEN,2026-06-03 05:48:15.273749,0,0
1,2026-06-03 05:48:34.905372,12186133157,0,2
1,2026-06-03 05:48:34.905372,12186133157,23.384999999999998,2
1,2026-06-03 05:48:44.062721,12186133157,0,1
solo,2026-06-03 05:48:44.266643,0,0
1,2026-06-03 05:48:44.062721,12186133157,21.375,1
OPEN,2026-06-03 05:49:24.267257,0,0
1,2026-06-03 05:49:30.308266,121839170,0,1
1,2026-06-03 05:49:30.308266,121839170,24.03,1
1,2026-06-03 05:49:37.600080,121839170,0,2
solo,2026-06-03 05:49:37.804743,0,0
1,2026-06-03 05:49:37.600080,121839170,23.990000000000002,2
OPEN,2026-06-03 05:50:17.805484,0,0
1,2026-06-03 05:50:24.300196,121859271,0,2
1,2026-06-03 05:50:24.300196,121859271,23.335,2
1,2026-06-03 05:50:32.822738,121859271,0,1
solo,2026-06-03 05:50:33.026535,0,0
1,2026-06-03 05:50:32.822738,121859271,20.1,1
OPEN,2026-06-03 05:51:13.027231,0,0
1,2026-06-03 05:51:22.457892,121859271,0,1
1,2026-06-03 05:51:22.457892,121859271,23.195,1
1,2026-06-03 05:51:34.985308,121859271,0,2
solo,2026-06-03 05:51:35.189297,0,0
1,2026-06-03 05:51:34.985308,121859271,22.93,2
OPEN,2026-06-03 05:52:15.190089,0,0
1,2026-06-03 05:52:25.487567,1218496122,0,2
1,2026-06-03 05:52:25.487567,1218496122,25.04,2
1,2026-06-03 05:52:33.958254,1218496122,0,1
solo,2026-06-03 05:52:34.163795,0,0
2,2026-06-03 05:52:35.785964,1218496122,0,1
2,2026-06-03 05:52:35.785964,1218496122,22.65,1
OPEN,2026-06-03 05:53:15.788356,0,0
1,2026-06-03 05:54:58.753649,121859271,0,2
2,2026-06-03 05:55:02.801969,121859271,0,2
2,2026-06-03 05:55:02.801969,121859271,25.045,2
1,2026-06-03 05:55:07.435729,121859271,0,1
solo,2026-06-03 05:55:07.640815,0,0
1,2026-06-03 05:55:07.435729,121859271,21.884999999999998,1
OPEN,2026-06-03 05:55:47.641843,0,0
1,2026-06-03 05:57:00.008516,121839170,0,2
1,2026-06-03 05:57:00.008516,121839170,24.475,2
1,2026-06-03 05:57:08.568656,121839170,0,1
solo,2026-06-03 05:57:08.774480,0,0
1,2026-06-03 05:57:08.568656,121839170,22.75,1
OPEN,2026-06-03 05:57:48.775146,0,0
1,2026-06-03 06:03:26.074270,1218496122,0,1
1,2026-06-03 06:03:26.074270,1218496122,25.085,1
1,2026-06-03 06:03:34.787513,1218496122,0,2
solo,2026-06-03 06:03:34.991862,0,0
1,2026-06-03 06:03:34.787513,1218496122,25.27,2
OPEN,2026-06-03 06:04:14.992568,0,0
1,2026-06-03 06:05:05.888831,121839170,0,1
1,2026-06-03 06:05:05.888831,121839170,24.009999999999998,1
1,2026-06-03 06:05:14.299774,121839170,0,2
solo,2026-06-03 06:05:14.506212,0,0
1,2026-06-03 06:05:14.299774,121839170,22.825000000000003,2
OPEN,2026-06-03 06:05:54.506798,0,0
1,2026-06-03 06:11:36.246106,121839170,0,2
1,2026-06-03 06:11:36.246106,121839170,25.119999999999997,2
1,2026-06-03 06:11:52.307660,121839170,0,1
solo,2026-06-03 06:11:52.511403,0,0
1,2026-06-03 06:11:52.307660,121839170,23.16,1
OPEN,2026-06-03 06:12:32.512090,0,0
1,2026-06-03 06:15:04.634607,1218496122,0,2
1,2026-06-03 06:15:04.634607,1218496122,25.47,2
1,2026-06-03 06:15:13.781148,1218496122,0,1
solo,2026-06-03 06:15:13.984710,0,0
1,2026-06-03 06:15:13.781148,1218496122,24.35,1
OPEN,2026-06-03 06:15:53.985476,0,0
1,2026-06-03 06:16:16.400535,1218496122,0,1
1,2026-06-03 06:16:16.400535,1218496122,25.91,1
1,2026-06-03 06:16:41.039067,1218496122,0,2
solo,2026-06-03 06:16:41.243912,0,0
1,2026-06-03 06:16:41.039067,1218496122,25.43,2
OPEN,2026-06-03 06:17:21.244595,0,0
1,2026-06-03 06:18:26.125053,1218496122,0,2
1,2026-06-03 06:18:26.125053,1218496122,25.8,2
1,2026-06-03 06:18:53.203935,1218496122,0,1
solo,2026-06-03 06:18:53.408286,0,0
1,2026-06-03 06:18:53.203935,1218496122,0,1
OPEN,2026-06-03 06:19:33.408925,0,0
1,2026-06-03 06:19:39.495512,1218496122,0,1
1,2026-06-03 06:19:39.495512,1218496122,25.125,1
1,2026-06-03 06:20:05.374152,1218496122,0,2
solo,2026-06-03 06:20:05.577656,0,0
1,2026-06-03 06:20:05.374152,1218496122,25.479999999999997,2
OPEN,2026-06-03 06:20:45.578489,0,0
1,2026-06-03 06:22:33.002282,1218496122,0,2
1,2026-06-03 06:22:33.002282,1218496122,25.7,2
1,2026-06-03 06:22:56.200847,1218496122,0,1
solo,2026-06-03 06:22:56.404444,0,0
2,2026-06-03 06:22:57.624092,1218496122,0,1
2,2026-06-03 06:22:57.624092,1218496122,24.805,1
OPEN,2026-06-03 06:23:37.627100,0,0
1,2026-06-03 06:24:34.602067,1218496122,0,1
1,2026-06-03 06:24:34.602067,1218496122,25.1,1
1,2026-06-03 06:24:54.153124,1218496122,0,2
solo,2026-06-03 06:24:54.358097,0,0
1,2026-06-03 06:24:54.153124,1218496122,25.01,2
OPEN,2026-06-03 06:25:34.359359,0,0
1,2026-06-03 06:25:40.336266,1218496122,0,2
1,2026-06-03 06:25:40.336266,1218496122,25.25,2
1,2026-06-03 06:26:00.582868,1218496122,0,1
solo,2026-06-03 06:26:00.787371,0,0
1,2026-06-03 06:26:00.582868,1218496122,22.93,1
OPEN,2026-06-03 06:26:40.788058,0,0
1,2026-06-03 06:26:50.265145,1218496122,0,1
1,2026-06-03 06:26:50.265145,1218496122,24.81,1
OPEN,2026-06-03 06:27:30.266065,0,0
1,2026-06-03 06:27:37.442741,1218496122,0,2
2,2026-06-03 06:27:38.660311,1218496122,0,2
2,2026-06-03 06:27:38.660311,1218496122,24.98,2
3,2026-06-03 06:27:42.323626,1218496122,0,2
OPEN,2026-06-03 06:28:17.443441,0,0
1,2026-06-03 06:31:13.159979,1218496122,0,2
1,2026-06-03 06:31:13.159979,1218496122,25.9,2
1,2026-06-03 06:31:21.374452,1218496122,0,1
solo,2026-06-03 06:31:21.579325,0,0
1,2026-06-03 06:31:21.374452,1218496122,24.85,1
OPEN,2026-06-03 06:32:01.580088,0,0
1,2026-06-03 06:55:56.691989,1218496122,0,1
1,2026-06-03 06:55:56.691989,1218496122,25.5,1
1,2026-06-03 06:56:11.711073,1218496122,0,2
solo,2026-06-03 06:56:11.915354,0,0
1,2026-06-03 06:56:11.711073,1218496122,25.55,2
OPEN,2026-06-03 06:56:51.916101,0,0
1,2026-06-03 06:58:08.687608,1218496122,0,2
1,2026-06-03 06:58:08.687608,1218496122,25.97,2
1,2026-06-03 06:58:16.770317,1218496122,0,1
solo,2026-06-03 06:58:16.975785,0,0
1,2026-06-03 06:58:16.770317,1218496122,21.369999999999997,1
OPEN,2026-06-03 06:58:56.976432,0,0
1,2026-06-03 07:08:38.765625,12186133157,0,1
1,2026-06-03 07:08:38.765625,12186133157,23.02,1
1,2026-06-03 07:08:50.477750,12186133157,0,2
solo,2026-06-03 07:08:50.682261,0,0
1,2026-06-03 07:08:50.477750,12186133157,22.4,2
OPEN,2026-06-03 07:09:30.683025,0,0
1,2026-06-03 07:14:55.075585,12186133157,0,2
1,2026-06-03 07:14:55.075585,12186133157,22.995,2
1,2026-06-03 07:15:01.965783,12186133157,0,1
solo,2026-06-03 07:15:02.170575,0,0
1,2026-06-03 07:15:01.965783,12186133157,22.335,1
OPEN,2026-06-03 07:15:42.171320,0,0
1,2026-06-03 07:19:13.158475,121836132,0,1
1,2026-06-03 07:19:13.158475,121836132,21.73,1
1,2026-06-03 07:19:20.577298,121836132,0,2
solo,2026-06-03 07:19:20.780933,0,0
1,2026-06-03 07:19:20.577298,121836132,21.96,2
OPEN,2026-06-03 07:20:00.781773,0,0
1,2026-06-03 07:25:58.199115,121836132,0,2
1,2026-06-03 07:25:58.199115,121836132,22.34,2
1,2026-06-03 07:26:06.067570,121836132,0,1
solo,2026-06-03 07:26:06.271823,0,0
1,2026-06-03 07:26:06.067570,121836132,17.86,1
OPEN,2026-06-03 07:26:46.272790,0,0
1,2026-06-03 07:31:57.211614,12186133157,0,1
1,2026-06-03 07:31:57.211614,12186133157,22.97,1
1,2026-06-03 07:32:08.591569,12186133157,0,2
solo,2026-06-03 07:32:08.797153,0,0
1,2026-06-03 07:32:08.591569,12186133157,22.645,2
OPEN,2026-06-03 07:32:48.797841,0,0
1,2026-06-03 07:36:02.412683,121859271,0,1
1,2026-06-03 07:36:02.412683,121859271,23.265,1
1,2026-06-03 07:36:10.074845,121859271,0,2
solo,2026-06-03 07:36:10.278034,0,0
1,2026-06-03 07:36:10.074845,121859271,22.545,2
OPEN,2026-06-03 07:36:50.278771,0,0
1,2026-06-03 07:37:25.254418,12186133157,0,2
1,2026-06-03 07:37:25.254418,12186133157,23.59,2
1,2026-06-03 07:37:36.084522,12186133157,0,1
solo,2026-06-03 07:37:36.289361,0,0
1,2026-06-03 07:37:36.084522,12186133157,21.835,1
OPEN,2026-06-03 07:38:16.290075,0,0
1,2026-06-03 07:42:18.173096,121859271,0,2
1,2026-06-03 07:42:18.173096,121859271,23.145,2
2,2026-06-03 07:42:22.735937,121859271,0,2
1,2026-06-03 07:42:28.198042,121859271,0,1
solo,2026-06-03 07:42:28.403674,0,0
1,2026-06-03 07:42:28.198042,121859271,22.509999999999998,1
OPEN,2026-06-03 07:43:08.404453,0,0
1,2026-06-03 07:46:42.278385,121836132,0,1
1,2026-06-03 07:46:42.278385,121836132,21.8,1
1,2026-06-03 07:46:51.550749,121836132,0,2
solo,2026-06-03 07:46:51.754761,0,0
1,2026-06-03 07:46:51.550749,121836132,21.845,2
OPEN,2026-06-03 07:47:31.755360,0,0
1,2026-06-03 08:00:26.337011,121836132,0,2
1,2026-06-03 08:00:26.337011,121836132,22.35,2
1,2026-06-03 08:00:35.089192,121836132,0,1
solo,2026-06-03 08:00:35.292815,0,0
1,2026-06-03 08:00:35.089192,121836132,21.965,1
OPEN,2026-06-03 08:01:15.293583,0,0
1,2026-06-03 08:13:04.642686,121836132,0,1
1,2026-06-03 08:13:04.642686,121836132,22.08,1
1,2026-06-03 08:13:17.055382,121836132,0,2
solo,2026-06-03 08:13:17.260141,0,0
1,2026-06-03 08:13:17.055382,121836132,22.4,2
OPEN,2026-06-03 08:13:57.260882,0,0
1,2026-06-03 08:16:51.940675,121839170,0,1
1,2026-06-03 08:16:51.940675,121839170,23.759999999999998,1
2,2026-06-03 08:16:56.149331,121839170,0,1
1,2026-06-03 08:16:59.450817,121839170,0,2
solo,2026-06-03 08:16:59.655538,0,0
1,2026-06-03 08:16:59.450817,121839170,24.195,2
OPEN,2026-06-03 08:17:39.656331,0,0
1,2026-06-03 08:17:48.492813,121859271,0,1
1,2026-06-03 08:17:48.492813,121859271,23.189999999999998,1
1,2026-06-03 08:18:01.030417,121859271,0,2
solo,2026-06-03 08:18:01.234749,0,0
1,2026-06-03 08:18:01.030417,121859271,23.08,2
OPEN,2026-06-03 08:18:41.235524,0,0
1,2026-06-03 08:19:32.501104,121836132,0,2
1,2026-06-03 08:19:32.501104,121836132,22.92,2
1,2026-06-03 08:19:43.813384,121836132,0,1
solo,2026-06-03 08:19:44.017886,0,0
2,2026-06-03 08:19:46.447233,121836132,0,1
2,2026-06-03 08:19:46.447233,121836132,21.825,1
OPEN,2026-06-03 08:20:26.449581,0,0
1,2026-06-03 08:24:22.691716,121839170,0,2
1,2026-06-03 08:24:22.691716,121839170,24.2,2
1,2026-06-03 08:24:30.708123,121839170,0,1
solo,2026-06-03 08:24:30.913175,0,0
1,2026-06-03 08:24:30.708123,121839170,22.57,1
OPEN,2026-06-03 08:25:10.914047,0,0
1,2026-06-03 08:27:10.919163,121836132,0,1
1,2026-06-03 08:27:10.919163,121836132,22.68,1
1,2026-06-03 08:27:26.351521,121836132,0,2
solo,2026-06-03 08:27:26.554866,0,0
2,2026-06-03 08:27:30.401123,121836132,0,2
2,2026-06-03 08:27:30.401123,121836132,22.44,2
OPEN,2026-06-03 08:28:10.403713,0,0
1,2026-06-03 08:28:14.569990,121859271,0,2
1,2026-06-03 08:28:14.569990,121859271,23.36,2
1,2026-06-03 08:28:31.164062,121859271,0,1
solo,2026-06-03 08:28:31.367591,0,0
1,2026-06-03 08:28:31.164062,121859271,22.6,1
OPEN,2026-06-03 08:29:11.368380,0,0
