Mode,Start_Time,Animal,Weight,Unit
1,2026-06-16 08:49:26.808037,1218496122,12.09,2
OPEN,2026-06-16 08:50:06.808798,0,0
1,2026-06-16 08:52:53.003376,1218496122,0,2
1,2026-06-16 08:52:53.003376,1218496122,10.3,2
OPEN,2026-06-16 08:53:33.004069,0,0
1,2026-06-16 08:54:53.011582,121836132,0,2
1,2026-06-16 08:54:53.011582,121836132,12.22,2
OPEN,2026-06-16 08:55:33.012216,0,0
1,2026-06-16 08:56:18.042061,1218496122,0,2
1,2026-06-16 08:56:18.042061,1218496122,11.04,2
OPEN,2026-06-16 08:56:58.042627,0,0
1,2026-06-16 09:01:51.657351,1218496122,0,2
1,2026-06-16 09:01:51.657351,1218496122,0,2
OPEN,2026-06-16 09:02:31.657983,0,0
1,2026-06-16 10:25:38.003769,12186133157,0,2
1,2026-06-16 10:25:38.003769,12186133157,13.07,2
OPEN,2026-06-16 10:26:18.004433,0,0
1,2026-06-16 10:33:01.672843,121836132,0,2
1,2026-06-16 10:33:01.672843,121836132,12.75,2
OPEN,2026-06-16 10:33:41.673401,0,0
1,2026-06-16 11:23:51.466735,121836132,0,2
1,2026-06-16 11:23:51.466735,121836132,16.310000000000002,2
999,2026-06-16 11:24:03.419502,1102000232,999,1
1,2026-06-16 11:24:03.425320,121836132,0,1
solo,2026-06-16 11:24:03.629888,0,0
1,2026-06-16 11:24:03.425320,121836132,17.03,1
OPEN,2026-06-16 11:24:43.630579,0,0
1,2026-06-16 11:24:56.890996,121859271,0,2
1,2026-06-16 11:24:56.890996,121859271,30.82,2
2,2026-06-16 11:25:02.487461,121839170,0,2
followerB,2026-06-16 11:25:02.490012,0,0
1,2026-06-16 11:25:05.977462,121859271,0,1
1,2026-06-16 11:25:05.977462,121859271,20.22,1
sequence,2026-06-16 11:25:10.599749,0,0
3,2026-06-16 11:25:13.725681,121839170,0,2
4,2026-06-16 11:25:16.012396,121839170,0,2
5,2026-06-16 11:25:24.767809,121839170,0,2
2,2026-06-16 11:25:32.886817,121839170,0,1
OPEN,2026-06-16 11:26:12.890246,0,0
1,2026-06-16 11:26:37.785367,1218496122,0,2
1,2026-06-16 11:26:37.785367,1218496122,16.52,2
1,2026-06-16 11:26:58.848673,1218496122,0,1
solo,2026-06-16 11:26:59.052016,0,0
1,2026-06-16 11:26:58.848673,1218496122,19.75,1
OPEN,2026-06-16 11:27:39.052721,0,0
1,2026-06-16 11:28:15.674456,12186133157,0,2
initialize,2026-06-16 11:30:42.634022,0,-0.02,1
initialize,2026-06-16 11:30:42.836124,0,-0.02,2
OPEN,2026-06-16 11:30:50.043717,0,0
1,2026-06-16 11:32:17.460867,1218496122,0,1
1,2026-06-16 11:32:17.460867,1218496122,20.97,1
OPEN,2026-06-16 11:32:57.461538,0,0
1,2026-06-16 11:36:35.988733,121839170,0,1
1,2026-06-16 11:36:35.988733,121839170,22.939999999999998,1
OPEN,2026-06-16 11:37:15.989279,0,0
1,2026-06-16 11:39:59.178867,1218496122,0,1
1,2026-06-16 11:39:59.178867,1218496122,20.79,1
OPEN,2026-06-16 11:41:01.452382,0,0
1,2026-06-16 11:42:16.448641,121839170,0,1
1,2026-06-16 11:42:16.448641,121839170,22.785,1
OPEN,2026-06-16 11:43:20.074970,0,0
1,2026-06-16 11:52:31.298198,121836132,0,1
1,2026-06-16 11:52:31.298198,121836132,11.5,1
OPEN,2026-06-16 11:53:11.298885,0,0
1,2026-06-16 11:56:56.670985,121836132,0,1
1,2026-06-16 11:56:56.670985,121836132,11.094999999999999,1
OPEN,2026-06-16 11:57:36.671579,0,0
1,2026-06-16 12:00:39.582405,121836132,0,1
1,2026-06-16 12:00:39.582405,121836132,0,1
OPEN,2026-06-16 12:01:19.583082,0,0
1,2026-06-16 12:17:03.008369,1218496122,0,1
1,2026-06-16 12:17:03.008369,1218496122,21.1,1
1,2026-06-16 12:17:41.135341,1218496122,0,2
solo,2026-06-16 12:17:41.339742,0,0
2,2026-06-16 12:17:43.972596,1218496122,0,2
2,2026-06-16 12:17:43.972596,1218496122,0,2
OPEN,2026-06-16 12:18:23.975120,0,0
1,2026-06-16 12:24:38.990271,121859271,0,1
1,2026-06-16 12:24:38.990271,121859271,21.7,1
OPEN,2026-06-16 12:25:38.808364,0,0
1,2026-06-16 12:40:22.520588,12186133157,0,1
1,2026-06-16 12:40:22.520588,12186133157,21.36,1
OPEN,2026-06-16 12:41:10.520361,0,0
1,2026-06-16 12:42:36.129984,121859271,0,2
1,2026-06-16 12:42:36.129984,121859271,15.49,2
OPEN,2026-06-16 12:43:16.130698,0,0
1,2026-06-16 12:44:42.660926,12186133157,0,1
1,2026-06-16 12:44:42.660926,12186133157,12.695,1
OPEN,2026-06-16 12:45:22.661531,0,0
1,2026-06-16 12:48:17.786296,1218496122,0,2
1,2026-06-16 12:48:17.786296,1218496122,11.63,2
OPEN,2026-06-16 12:48:57.786904,0,0
1,2026-06-16 12:52:05.376122,12186133157,0,1
1,2026-06-16 12:52:05.376122,12186133157,23.21,1
OPEN,2026-06-16 12:52:45.376829,0,0
1,2026-06-16 12:54:16.996464,121839170,0,1
1,2026-06-16 12:54:16.996464,121839170,22.64,1
OPEN,2026-06-16 12:55:00.313614,0,0
1,2026-06-16 12:55:03.053104,1218496122,0,2
2,2026-06-16 12:55:05.079272,1218496122,0,2
2,2026-06-16 12:55:05.079272,1218496122,10.4,2
OPEN,2026-06-16 12:55:43.053802,0,0
999,2026-06-16 12:56:56.439187,1102000232,999,1
1,2026-06-16 12:56:56.444732,121839170,0,1
1,2026-06-16 12:56:56.444732,121839170,22.66,1
2,2026-06-16 12:57:25.634496,121839170,0,1
OPEN,2026-06-16 12:57:36.445352,0,0
1,2026-06-16 12:58:19.122432,1218496122,0,2
1,2026-06-16 12:58:19.122432,1218496122,11.51,2
OPEN,2026-06-16 12:58:59.123055,0,0
1,2026-06-16 12:59:02.634833,1218496122,0,2
1,2026-06-16 12:59:02.634833,1218496122,11.06,2
OPEN,2026-06-16 12:59:42.635389,0,0
1,2026-06-16 13:00:27.153046,1218496122,0,2
1,2026-06-16 13:00:27.153046,1218496122,10.415,2
OPEN,2026-06-16 13:01:07.153756,0,0
1,2026-06-16 13:02:43.299807,1218496122,0,2
1,2026-06-16 13:02:43.299807,1218496122,13.98,2
OPEN,2026-06-16 13:03:23.300550,0,0
1,2026-06-16 13:04:45.400171,1218496122,0,2
1,2026-06-16 13:04:45.400171,1218496122,13.295,2
1,2026-06-16 13:04:50.170697,121839170,0,1
start Lindzey,2026-06-16 13:04:50.374769,0,0
1,2026-06-16 13:04:50.170697,121839170,22.665,1
2,2026-06-16 13:04:54.901612,121839170,0,1
3,2026-06-16 13:05:40.230487,121839170,0,1
End Lindzey,2026-06-16 13:06:10.232789,0,0
OPEN,2026-06-16 13:06:20.233215,0,0
1,2026-06-16 13:06:28.903717,1218496122,0,2
1,2026-06-16 13:06:28.903717,1218496122,13.22,2
OPEN,2026-06-16 13:07:08.904320,0,0
1,2026-06-16 13:07:11.985539,121859271,0,2
1,2026-06-16 13:07:11.985539,121859271,16.799999999999997,2
OPEN,2026-06-16 13:07:51.986174,0,0
1,2026-06-16 13:09:09.770534,121839170,0,1
1,2026-06-16 13:09:09.770534,121839170,22.64,1
1,2026-06-16 13:09:21.809765,121859271,0,2
start Lindzey,2026-06-16 13:09:22.821717,0,0
1,2026-06-16 13:09:21.809765,121859271,22.92,2
2,2026-06-16 13:09:54.828025,12186133157,0,1
3,2026-06-16 13:09:58.520549,121839170,0,1
4,2026-06-16 13:10:00.738797,121859271,0,1
End Lindzey,2026-06-16 13:10:30.741523,0,0
OPEN,2026-06-16 13:10:40.741938,0,0
1,2026-06-16 13:10:55.331485,12186133157,0,1
1,2026-06-16 13:10:55.741281,1218496122,0,2
start Lindzey,2026-06-16 13:10:57.965500,0,0
1,2026-06-16 13:10:55.331485,12186133157,21.295,1
1,2026-06-16 13:10:55.741281,1218496122,13.52,2
2,2026-06-16 13:11:26.704491,12186133157,0,2
End Lindzey,2026-06-16 13:11:56.706971,0,0
OPEN,2026-06-16 13:12:06.707393,0,0
1,2026-06-16 13:14:12.264297,1218496122,0,2
1,2026-06-16 13:14:12.264297,1218496122,10.81,2
OPEN,2026-06-16 13:14:52.264936,0,0
1,2026-06-16 13:15:01.796336,121839170,0,1
2,2026-06-16 13:15:04.225775,121839170,0,1
2,2026-06-16 13:15:04.225775,121839170,22.47,1
OPEN,2026-06-16 13:15:57.810688,0,0
1,2026-06-16 13:16:49.927411,121836132,0,1
1,2026-06-16 13:16:49.927411,121836132,20.34,1
2,2026-06-16 13:17:55.962844,121839170,0,1
1,2026-06-16 13:18:11.009393,121836132,0,2
sequence,2026-06-16 13:18:11.214694,0,0
1,2026-06-16 13:18:11.009393,121836132,20.72,2
999,2026-06-16 13:18:35.198858,1102000232,999,2
2,2026-06-16 13:18:35.204273,121839170,0,2
OPEN,2026-06-16 13:19:15.206698,0,0
1,2026-06-16 13:19:16.795060,1218496122,0,2
1,2026-06-16 13:19:16.795060,1218496122,0,2
OPEN,2026-06-16 13:19:56.795578,0,0
1,2026-06-16 13:20:02.196141,1218496122,0,2
1,2026-06-16 13:20:02.196141,1218496122,14.67,2
OPEN,2026-06-16 13:20:42.196637,0,0
1,2026-06-16 13:20:48.549901,1218496122,0,2
1,2026-06-16 13:20:48.549901,1218496122,13.11,2
OPEN,2026-06-16 13:21:28.550504,0,0
1,2026-06-16 13:22:01.241366,1218496122,0,2
1,2026-06-16 13:22:01.241366,1218496122,12.260000000000002,2
OPEN,2026-06-16 13:22:41.241995,0,0
1,2026-06-16 13:22:56.723609,1218496122,0,2
1,2026-06-16 13:22:56.723609,1218496122,11.05,2
OPEN,2026-06-16 13:23:36.724224,0,0
1,2026-06-16 13:23:37.683263,1218496122,0,2
1,2026-06-16 13:23:37.683263,1218496122,13.55,2
OPEN,2026-06-16 13:24:17.683779,0,0
1,2026-06-16 13:24:19.005680,1218496122,0,2
1,2026-06-16 13:24:19.005680,1218496122,19.38,2
OPEN,2026-06-16 13:24:59.006660,0,0
1,2026-06-16 13:25:05.252212,1218496122,0,2
1,2026-06-16 13:25:05.252212,1218496122,15.79,2
1,2026-06-16 13:25:13.862797,121859271,0,1
start Lindzey,2026-06-16 13:25:14.066543,0,0
1,2026-06-16 13:25:13.862797,121859271,23.12,1
999,2026-06-16 13:25:55.534893,1102000232,999,1
2,2026-06-16 13:25:55.540304,121859271,0,1
3,2026-06-16 13:25:58.503911,121859271,0,1
End Lindzey,2026-06-16 13:26:28.506046,0,0
OPEN,2026-06-16 13:26:38.506388,0,0
1,2026-06-16 13:27:17.169240,1218496122,0,2
1,2026-06-16 13:27:17.169240,1218496122,10.705,2
OPEN,2026-06-16 13:27:57.169964,0,0
1,2026-06-16 13:28:00.614777,1218496122,0,2
1,2026-06-16 13:28:00.614777,1218496122,18.65,2
OPEN,2026-06-16 13:28:40.615412,0,0
1,2026-06-16 13:34:29.122065,1218496122,0,2
1,2026-06-16 13:34:29.122065,1218496122,15.995,2
OPEN,2026-06-16 13:35:09.122722,0,0
1,2026-06-16 13:44:06.952979,12186133157,0,2
1,2026-06-16 13:44:06.952979,12186133157,13.739999999999998,2
OPEN,2026-06-16 13:44:46.953716,0,0
1,2026-06-16 13:48:15.842883,121836132,0,2
1,2026-06-16 13:48:15.842883,121836132,13.74,2
OPEN,2026-06-16 13:48:55.843478,0,0
1,2026-06-16 14:00:21.238524,121836132,0,2
1,2026-06-16 14:00:21.238524,121836132,13.2,2
OPEN,2026-06-16 14:01:01.239112,0,0
1,2026-06-16 14:10:56.061741,121836132,0,2
1,2026-06-16 14:10:56.061741,121836132,14.81,2
OPEN,2026-06-16 14:11:36.062391,0,0
1,2026-06-16 14:12:51.888095,121836132,0,2
1,2026-06-16 14:12:51.888095,121836132,12.29,2
OPEN,2026-06-16 14:13:31.888596,0,0
1,2026-06-16 14:13:42.112917,12186133157,0,2
2,2026-06-16 14:13:44.137996,12186133157,0,2
2,2026-06-16 14:13:44.137996,12186133157,11.24,2
OPEN,2026-06-16 14:14:22.113574,0,0
999,2026-06-16 14:14:36.605586,1102000232,999,2
1,2026-06-16 14:14:36.611102,12186133157,0,2
1,2026-06-16 14:14:36.611102,12186133157,12.54,2
OPEN,2026-06-16 14:15:16.611724,0,0
1,2026-06-16 14:15:35.102575,121836132,0,2
1,2026-06-16 14:15:35.102575,121836132,12.08,2
OPEN,2026-06-16 14:16:15.103262,0,0
1,2026-06-16 14:16:41.086719,121836132,0,2
1,2026-06-16 14:16:41.086719,121836132,18.755000000000003,2
OPEN,2026-06-16 14:17:21.087302,0,0
1,2026-06-16 14:19:04.176052,1218496122,0,2
1,2026-06-16 14:19:04.176052,1218496122,13.405000000000001,2
OPEN,2026-06-16 14:19:44.176713,0,0
1,2026-06-16 14:23:21.786731,121836132,0,2
1,2026-06-16 14:23:21.786731,121836132,14.95,2
OPEN,2026-06-16 14:24:01.787336,0,0
1,2026-06-16 14:24:30.366519,121836132,0,2
1,2026-06-16 14:24:30.366519,121836132,13.58,2
OPEN,2026-06-16 14:25:10.367136,0,0
1,2026-06-16 14:26:37.194222,1218496122,0,2
1,2026-06-16 14:26:37.194222,1218496122,0,2
OPEN,2026-06-16 14:27:17.194809,0,0
1,2026-06-16 14:27:37.928872,1218496122,0,2
1,2026-06-16 14:27:37.928872,1218496122,14.45,2
OPEN,2026-06-16 14:28:17.929486,0,0
1,2026-06-16 14:29:03.592399,1218496122,0,2
1,2026-06-16 14:29:03.592399,1218496122,11.55,2
OPEN,2026-06-16 14:29:43.593047,0,0
1,2026-06-16 14:31:18.556488,12186133157,0,2
1,2026-06-16 14:31:18.556488,12186133157,16.18,2
OPEN,2026-06-16 14:31:58.557081,0,0
1,2026-06-16 14:32:20.484028,1218496122,0,2
1,2026-06-16 14:32:20.484028,1218496122,10.06,2
OPEN,2026-06-16 14:33:00.484739,0,0
1,2026-06-16 14:33:22.133285,1218496122,0,2
1,2026-06-16 14:33:22.133285,1218496122,14.97,2
OPEN,2026-06-16 14:34:02.133900,0,0
1,2026-06-16 14:35:46.882478,12186133157,0,2
1,2026-06-16 14:35:46.882478,12186133157,11.98,2
OPEN,2026-06-16 14:36:26.883095,0,0
1,2026-06-16 14:39:30.890320,121836132,0,2
1,2026-06-16 14:39:30.890320,121836132,13.27,2
1,2026-06-16 14:39:54.115117,121859271,0,1
start Lindzey,2026-06-16 14:39:55.330266,0,0
1,2026-06-16 14:39:54.115117,121859271,23.53,1
2,2026-06-16 14:40:17.887325,121859271,0,2
End Lindzey,2026-06-16 14:40:47.889985,0,0
OPEN,2026-06-16 14:40:57.890449,0,0
1,2026-06-16 14:41:03.661127,12186133157,0,2
1,2026-06-16 14:41:03.661127,12186133157,16.305,2
OPEN,2026-06-16 14:41:43.662525,0,0
1,2026-06-16 14:49:04.132392,121836132,0,2
1,2026-06-16 14:49:04.132392,121836132,14.39,2
OPEN,2026-06-16 14:49:44.133112,0,0
1,2026-06-16 14:53:24.474847,12186133157,0,2
1,2026-06-16 14:53:24.474847,12186133157,11.68,2
OPEN,2026-06-16 14:54:04.475480,0,0
1,2026-06-16 14:54:06.339291,12186133157,0,2
1,2026-06-16 14:54:06.339291,12186133157,15.795,2
OPEN,2026-06-16 14:54:46.339968,0,0
1,2026-06-16 14:54:57.621597,121836132,0,2
1,2026-06-16 14:54:57.621597,121836132,11.645,2
OPEN,2026-06-16 14:55:37.622155,0,0
999,2026-06-16 14:55:56.214463,1102000232,999,2
1,2026-06-16 14:55:56.219865,12186133157,0,2
1,2026-06-16 14:55:56.219865,12186133157,12.81,2
OPEN,2026-06-16 14:56:36.220507,0,0
1,2026-06-16 14:56:41.955704,121839170,0,2
1,2026-06-16 14:56:41.955704,121839170,17.71,2
OPEN,2026-06-16 14:57:21.956320,0,0
1,2026-06-16 14:57:25.435889,12186133157,0,2
1,2026-06-16 14:57:25.435889,12186133157,12.975000000000001,2
OPEN,2026-06-16 14:58:05.436533,0,0
1,2026-06-16 14:58:40.596197,121839170,0,2
1,2026-06-16 14:58:40.596197,121839170,0,2
OPEN,2026-06-16 14:59:20.596823,0,0
1,2026-06-16 14:59:37.360973,121836132,0,2
1,2026-06-16 14:59:37.360973,121836132,13.43,2
OPEN,2026-06-16 15:00:17.361557,0,0
1,2026-06-16 15:00:22.211768,12186133157,0,2
1,2026-06-16 15:00:22.211768,12186133157,14.9,2
OPEN,2026-06-16 15:01:02.212376,0,0
1,2026-06-16 15:01:28.409386,12186133157,0,2
1,2026-06-16 15:01:28.409386,12186133157,14.89,2
OPEN,2026-06-16 15:02:08.410080,0,0
1,2026-06-16 15:04:23.291960,121836132,0,2
1,2026-06-16 15:04:23.291960,121836132,12.63,2
OPEN,2026-06-16 15:05:03.292572,0,0
1,2026-06-16 15:05:25.400020,12186133157,0,2
1,2026-06-16 15:05:25.400020,12186133157,17.299999999999997,2
OPEN,2026-06-16 15:06:05.400751,0,0
1,2026-06-16 15:06:19.586865,121859271,0,2
1,2026-06-16 15:06:19.586865,121859271,16.11,2
OPEN,2026-06-16 15:06:59.587539,0,0
1,2026-06-16 15:07:22.943211,121836132,0,2
1,2026-06-16 15:07:22.943211,121836132,14.32,2
OPEN,2026-06-16 15:08:02.943960,0,0
1,2026-06-16 15:13:52.725026,121836132,0,2
1,2026-06-16 15:13:52.725026,121836132,11.975000000000001,2
OPEN,2026-06-16 15:14:32.725637,0,0
1,2026-06-16 15:15:23.460947,121859271,0,2
1,2026-06-16 15:15:23.460947,121859271,16.240000000000002,2
OPEN,2026-06-16 15:16:03.461627,0,0
1,2026-06-16 15:16:33.759912,1218496122,0,2
1,2026-06-16 15:16:33.759912,1218496122,10.2,2
OPEN,2026-06-16 15:17:13.760546,0,0
1,2026-06-16 15:19:00.540424,121836132,0,2
1,2026-06-16 15:19:00.540424,121836132,14.105,2
OPEN,2026-06-16 15:19:40.540983,0,0
1,2026-06-16 15:19:44.111027,121859271,0,2
1,2026-06-16 15:19:44.111027,121859271,17.66,2
OPEN,2026-06-16 15:20:24.111780,0,0
1,2026-06-16 15:20:28.722871,121836132,0,2
1,2026-06-16 15:20:28.722871,121836132,15.5,2
OPEN,2026-06-16 15:21:08.723590,0,0
1,2026-06-16 15:21:17.228761,12186133157,0,2
2,2026-06-16 15:21:18.444956,12186133157,0,2
2,2026-06-16 15:21:18.444956,12186133157,11.16,2
OPEN,2026-06-16 15:21:57.229478,0,0
1,2026-06-16 15:22:30.482196,121836132,0,2
1,2026-06-16 15:22:30.482196,121836132,14.33,2
OPEN,2026-06-16 15:23:10.482795,0,0
999,2026-06-16 15:23:35.934455,1102000232,999,2
1,2026-06-16 15:23:35.939926,12186133157,0,2
1,2026-06-16 15:23:35.939926,12186133157,16.22,2
OPEN,2026-06-16 15:24:15.940529,0,0
1,2026-06-16 15:24:36.188750,121839170,0,2
1,2026-06-16 15:24:36.188750,121839170,13.64,2
OPEN,2026-06-16 15:25:16.189405,0,0
1,2026-06-16 15:29:00.177593,121859271,0,2
1,2026-06-16 15:29:00.177593,121859271,19.24,2
OPEN,2026-06-16 15:29:40.178173,0,0
1,2026-06-16 15:30:19.107199,12186133157,0,2
1,2026-06-16 15:30:19.107199,12186133157,15.6,2
OPEN,2026-06-16 15:30:59.107891,0,0
1,2026-06-16 15:32:58.614003,12186133157,0,2
1,2026-06-16 15:32:58.614003,12186133157,16.18,2
OPEN,2026-06-16 15:33:38.614669,0,0
1,2026-06-16 15:34:18.312806,1218496122,0,2
1,2026-06-16 15:34:18.312806,1218496122,12.25,2
OPEN,2026-06-16 15:34:58.313548,0,0
1,2026-06-16 15:36:51.404192,12186133157,0,2
1,2026-06-16 15:36:51.404192,12186133157,14.29,2
OPEN,2026-06-16 15:37:31.404940,0,0
1,2026-06-16 15:39:11.536814,12186133157,0,2
1,2026-06-16 15:39:11.536814,12186133157,13.8,2
OPEN,2026-06-16 15:39:51.537450,0,0
1,2026-06-16 15:40:25.852685,12186133157,0,2
1,2026-06-16 15:40:25.852685,12186133157,10.91,2
OPEN,2026-06-16 15:41:05.853315,0,0
1,2026-06-16 15:42:21.494002,1218496122,0,2
1,2026-06-16 15:42:21.494002,1218496122,10.58,2
OPEN,2026-06-16 15:43:01.494689,0,0
1,2026-06-16 15:43:44.809690,12186133157,0,2
1,2026-06-16 15:43:44.809690,12186133157,11.004999999999999,2
OPEN,2026-06-16 15:44:24.810307,0,0
1,2026-06-16 15:44:47.022447,121836132,0,2
1,2026-06-16 15:44:47.022447,121836132,15.100000000000001,2
OPEN,2026-06-16 15:45:27.023107,0,0
1,2026-06-16 15:46:48.113052,121836132,0,2
1,2026-06-16 15:46:48.113052,121836132,13.83,2
OPEN,2026-06-16 15:47:28.113738,0,0
1,2026-06-16 15:47:33.769283,12186133157,0,2
1,2026-06-16 15:47:33.769283,12186133157,16.095,2
OPEN,2026-06-16 15:48:13.769962,0,0
1,2026-06-16 15:55:25.664955,12186133157,0,2
1,2026-06-16 15:55:25.664955,12186133157,13.31,2
OPEN,2026-06-16 15:56:05.665722,0,0
1,2026-06-16 16:16:44.374583,12186133157,0,2
2,2026-06-16 16:16:47.413878,12186133157,0,2
2,2026-06-16 16:16:47.413878,12186133157,17.55,2
OPEN,2026-06-16 16:17:24.375354,0,0
1,2026-06-16 16:25:20.114896,1218496122,0,2
1,2026-06-16 16:25:20.114896,1218496122,12.515,2
OPEN,2026-06-16 16:26:00.115526,0,0
1,2026-06-16 16:28:53.354890,12186133157,0,2
1,2026-06-16 16:28:53.354890,12186133157,12.77,2
OPEN,2026-06-16 16:29:33.355458,0,0
1,2026-06-16 16:29:38.199197,1218496122,0,2
999,2026-06-16 16:29:39.416861,1102000232,999,2
2,2026-06-16 16:29:39.624937,1218496122,0,2
2,2026-06-16 16:29:39.624937,1218496122,0,2
OPEN,2026-06-16 16:30:18.199749,0,0
1,2026-06-16 16:31:29.977025,12186133157,0,2
1,2026-06-16 16:31:29.977025,12186133157,12.62,2
OPEN,2026-06-16 16:32:09.977577,0,0
1,2026-06-16 16:33:13.381399,12186133157,0,2
1,2026-06-16 16:33:13.381399,12186133157,14.83,2
OPEN,2026-06-16 16:33:53.382102,0,0
1,2026-06-16 16:35:45.399834,12186133157,0,2
1,2026-06-16 16:35:45.399834,12186133157,12.07,2
OPEN,2026-06-16 16:36:25.400500,0,0
1,2026-06-16 16:36:27.991298,12186133157,0,2
1,2026-06-16 16:36:27.991298,12186133157,16.9,2
OPEN,2026-06-16 16:37:07.991811,0,0
1,2026-06-16 16:45:38.184772,1218496122,0,2
2,2026-06-16 16:45:41.421579,1218496122,0,2
2,2026-06-16 16:45:41.421579,1218496122,10.06,2
OPEN,2026-06-16 16:46:18.185412,0,0
1,2026-06-16 16:46:50.549108,1218496122,0,2
1,2026-06-16 16:46:50.549108,1218496122,12.34,2
OPEN,2026-06-16 16:47:30.549734,0,0
1,2026-06-16 16:47:31.636555,1218496122,0,2
1,2026-06-16 16:47:31.636555,1218496122,13.530000000000001,2
OPEN,2026-06-16 16:48:11.637269,0,0
1,2026-06-16 16:48:24.415905,1218496122,0,2
1,2026-06-16 16:48:24.415905,1218496122,14.38,2
OPEN,2026-06-16 16:49:04.416668,0,0
1,2026-06-16 16:50:04.384459,121859271,0,2
1,2026-06-16 16:50:04.384459,121859271,13.22,2
OPEN,2026-06-16 16:50:44.384940,0,0
1,2026-06-16 16:55:10.384754,12186133157,0,2
2,2026-06-16 16:55:12.822443,12186133157,0,2
2,2026-06-16 16:55:12.822443,12186133157,13.99,2
OPEN,2026-06-16 16:55:50.385369,0,0
1,2026-06-16 16:57:06.471484,1218496122,0,2
1,2026-06-16 16:57:06.471484,1218496122,10.92,2
OPEN,2026-06-16 16:57:46.472058,0,0
1,2026-06-16 16:58:09.334742,1218496122,0,2
1,2026-06-16 16:58:09.334742,1218496122,10.45,2
OPEN,2026-06-16 16:58:49.335421,0,0
1,2026-06-16 16:58:59.170424,12186133157,0,2
1,2026-06-16 16:58:59.170424,12186133157,17.25,2
OPEN,2026-06-16 16:59:39.171166,0,0
1,2026-06-16 17:00:07.167851,1218496122,0,2
1,2026-06-16 17:00:07.167851,1218496122,13.76,2
OPEN,2026-06-16 17:00:47.168546,0,0
1,2026-06-16 17:00:53.326431,12186133157,0,2
2,2026-06-16 17:00:53.938549,12186133157,0,2
2,2026-06-16 17:00:53.938549,12186133157,12.98,2
OPEN,2026-06-16 17:01:33.326914,0,0
1,2026-06-16 17:05:07.146677,1218496122,0,2
1,2026-06-16 17:05:07.146677,1218496122,11.485,2
OPEN,2026-06-16 17:05:47.147234,0,0
999,2026-06-16 17:11:00.159222,1102000232,999,2
1,2026-06-16 17:11:00.164704,1218496122,0,2
1,2026-06-16 17:11:00.164704,1218496122,12.45,2
OPEN,2026-06-16 17:11:40.165370,0,0
1,2026-06-16 17:12:56.899338,1218496122,0,2
1,2026-06-16 17:12:56.899338,1218496122,13.8,2
OPEN,2026-06-16 17:13:36.900013,0,0
1,2026-06-16 17:14:48.417251,121859271,0,2
1,2026-06-16 17:14:48.417251,121859271,11.93,2
OPEN,2026-06-16 17:15:28.417879,0,0
1,2026-06-16 17:15:30.475476,1218496122,0,2
