Mode,Start_Time,Animal,Weight,Unit
solo,2026-06-27 01:44:44.570350,0,0
1,2026-06-27 01:44:44.367190,121859271,23.46,1
OPEN,2026-06-27 01:45:24.571011,0,0
1,2026-06-27 01:48:49.452082,1218496122,0,2
1,2026-06-27 01:48:49.452082,1218496122,23.435000000000002,2
OPEN,2026-06-27 01:49:29.452918,0,0
1,2026-06-27 01:49:42.756216,1218496122,0,2
1,2026-06-27 01:49:42.756216,1218496122,23.439999999999998,2
OPEN,2026-06-27 01:50:22.756908,0,0
1,2026-06-27 01:50:58.589584,1218496122,0,2
1,2026-06-27 01:50:58.589584,1218496122,23.479999999999997,2
OPEN,2026-06-27 01:51:38.590198,0,0
1,2026-06-27 01:52:40.684947,1218496122,0,2
1,2026-06-27 01:52:40.684947,1218496122,23.259999999999998,2
1,2026-06-27 01:52:48.660400,121859271,0,1
start Lindzey,2026-06-27 01:52:49.268170,0,0
1,2026-06-27 01:52:48.660400,121859271,23.98,1
2,2026-06-27 01:53:31.161449,121859271,0,2
End Lindzey,2026-06-27 01:54:01.164061,0,0
OPEN,2026-06-27 01:54:11.164402,0,0
1,2026-06-27 01:54:47.293688,1218496122,0,2
1,2026-06-27 01:54:47.293688,1218496122,23.314999999999998,2
OPEN,2026-06-27 01:55:27.294317,0,0
1,2026-06-27 01:55:47.533436,1218496122,0,2
1,2026-06-27 01:55:47.533436,1218496122,23.79,2
OPEN,2026-06-27 01:56:27.534173,0,0
1,2026-06-27 01:57:09.146524,1218496122,0,2
1,2026-06-27 01:57:09.146524,1218496122,14.835,2
OPEN,2026-06-27 01:57:49.147075,0,0
1,2026-06-27 01:57:54.957463,121859271,0,1
1,2026-06-27 01:57:54.957463,121859271,23.83,1
1,2026-06-27 01:57:59.465188,1218496122,0,2
start Lindzey,2026-06-27 01:57:59.669744,0,0
1,2026-06-27 01:57:59.465188,1218496122,23.28,2
End Lindzey,2026-06-27 01:58:29.670097,0,0
OPEN,2026-06-27 01:58:39.670450,0,0
1,2026-06-27 01:59:12.979303,121859271,0,1
1,2026-06-27 01:59:12.979303,121859271,23.465,1
1,2026-06-27 01:59:36.953888,121859271,0,2
solo,2026-06-27 01:59:37.158406,0,0
1,2026-06-27 01:59:36.953888,121859271,24.97,2
OPEN,2026-06-27 02:00:17.159245,0,0
1,2026-06-27 02:01:37.959692,1218496122,0,2
1,2026-06-27 02:01:37.959692,1218496122,23.854999999999997,2
OPEN,2026-06-27 02:02:17.960453,0,0
1,2026-06-27 02:02:30.520468,121859271,0,2
1,2026-06-27 02:02:30.520468,121859271,25.355,2
OPEN,2026-06-27 02:03:10.521262,0,0
1,2026-06-27 02:03:43.198520,121859271,0,2
1,2026-06-27 02:03:43.198520,121859271,23.91,2
OPEN,2026-06-27 02:04:23.199115,0,0
1,2026-06-27 02:04:34.390544,121859271,0,2
1,2026-06-27 02:04:34.390544,121859271,25.174999999999997,2
OPEN,2026-06-27 02:05:14.391327,0,0
1,2026-06-27 02:06:58.271411,121859271,0,2
1,2026-06-27 02:06:58.271411,121859271,25.445,2
2,2026-06-27 02:07:04.219658,121859271,0,2
3,2026-06-27 02:07:07.680127,121859271,0,2
4,2026-06-27 02:07:10.783452,121859271,0,2
1,2026-06-27 02:07:24.829801,121859271,0,1
solo,2026-06-27 02:07:25.034720,0,0
2,2026-06-27 02:07:26.454140,121859271,0,1
2,2026-06-27 02:07:26.454140,121859271,23.795,1
OPEN,2026-06-27 02:08:06.456456,0,0
999,2026-06-27 02:08:51.108444,1102000232,999,2
1,2026-06-27 02:08:51.113811,1218496122,0,2
1,2026-06-27 02:08:51.113811,1218496122,23.535,2
OPEN,2026-06-27 02:09:31.114525,0,0
1,2026-06-27 02:10:09.939265,1218496122,0,2
1,2026-06-27 02:10:09.939265,1218496122,23.384999999999998,2
1,2026-06-27 02:10:19.083643,1218496122,0,1
solo,2026-06-27 02:10:19.288276,0,0
1,2026-06-27 02:10:19.083643,1218496122,22.285,1
OPEN,2026-06-27 02:10:59.289006,0,0
1,2026-06-27 02:21:22.935991,121859271,0,1
1,2026-06-27 02:21:22.935991,121859271,23.98,1
1,2026-06-27 02:21:36.985931,121859271,0,2
solo,2026-06-27 02:21:37.190159,0,0
1,2026-06-27 02:21:36.985931,121859271,24.95,2
OPEN,2026-06-27 02:22:17.190867,0,0
1,2026-06-27 02:23:17.366228,121859271,0,2
1,2026-06-27 02:23:17.366228,121859271,24.515,2
OPEN,2026-06-27 02:23:57.366979,0,0
1,2026-06-27 02:27:54.982442,121859271,0,2
1,2026-06-27 02:27:54.982442,121859271,25.125,2
OPEN,2026-06-27 02:28:34.983078,0,0
1,2026-06-27 02:28:52.898448,121859271,0,2
1,2026-06-27 02:28:52.898448,121859271,24.475,2
2,2026-06-27 02:29:01.065562,121859271,0,2
3,2026-06-27 02:29:02.960429,121859271,0,2
1,2026-06-27 02:29:11.240934,121859271,0,1
solo,2026-06-27 02:29:11.449447,0,0
1,2026-06-27 02:29:11.240934,121859271,23.634999999999998,1
OPEN,2026-06-27 02:29:51.450186,0,0
1,2026-06-27 03:13:38.713056,121836132,0,1
1,2026-06-27 03:13:38.713056,121836132,21.235,1
1,2026-06-27 03:13:47.286768,121836132,0,2
solo,2026-06-27 03:13:47.489917,0,0
2,2026-06-27 03:13:50.326165,121836132,0,2
2,2026-06-27 03:13:50.326165,121836132,21.814999999999998,2
OPEN,2026-06-27 03:14:30.328575,0,0
1,2026-06-27 03:20:12.556620,121836132,0,2
1,2026-06-27 03:20:12.556620,121836132,22.485,2
1,2026-06-27 03:20:20.941913,121836132,0,1
solo,2026-06-27 03:20:21.145674,0,0
1,2026-06-27 03:20:20.941913,121836132,21.075,1
OPEN,2026-06-27 03:21:01.146513,0,0
1,2026-06-27 03:39:27.602890,121839170,0,1
1,2026-06-27 03:39:27.602890,121839170,18.835,1
1,2026-06-27 03:39:39.857564,121839170,0,2
solo,2026-06-27 03:39:40.062550,0,0
1,2026-06-27 03:39:39.857564,121839170,23.7,2
OPEN,2026-06-27 03:40:20.063358,0,0
1,2026-06-27 03:49:12.995574,121839170,0,2
1,2026-06-27 03:49:12.995574,121839170,23.475,2
1,2026-06-27 03:49:23.685635,121839170,0,1
solo,2026-06-27 03:49:23.890310,0,0
1,2026-06-27 03:49:23.685635,121839170,23.175,1
OPEN,2026-06-27 03:50:03.891140,0,0
1,2026-06-27 04:09:56.529672,1218496122,0,1
1,2026-06-27 04:09:56.529672,1218496122,22.46,1
1,2026-06-27 04:10:02.884477,1218496122,0,2
solo,2026-06-27 04:10:03.088295,0,0
1,2026-06-27 04:10:02.884477,1218496122,23.375,2
OPEN,2026-06-27 04:10:43.089041,0,0
1,2026-06-27 04:18:05.232010,12186133157,0,1
1,2026-06-27 04:18:05.232010,12186133157,22.875,1
1,2026-06-27 04:18:15.318853,12186133157,0,2
solo,2026-06-27 04:18:15.523910,0,0
1,2026-06-27 04:18:15.318853,12186133157,23.85,2
OPEN,2026-06-27 04:18:55.524726,0,0
1,2026-06-27 04:28:26.695629,1218496122,0,2
1,2026-06-27 04:28:26.695629,1218496122,23.634999999999998,2
1,2026-06-27 04:28:34.189594,1218496122,0,1
solo,2026-06-27 04:28:34.394119,0,0
1,2026-06-27 04:28:34.189594,1218496122,22.97,1
OPEN,2026-06-27 04:29:14.394919,0,0
1,2026-06-27 04:29:35.786645,12186133157,0,2
1,2026-06-27 04:29:35.786645,12186133157,23.869999999999997,2
OPEN,2026-06-27 04:30:15.787329,0,0
1,2026-06-27 04:30:42.340112,12186133157,0,2
1,2026-06-27 04:30:42.340112,12186133157,24.090000000000003,2
OPEN,2026-06-27 04:31:22.340825,0,0
1,2026-06-27 04:31:28.119041,12186133157,0,2
1,2026-06-27 04:31:28.119041,12186133157,25.305,2
OPEN,2026-06-27 04:32:08.119801,0,0
1,2026-06-27 04:32:08.275063,12186133157,0,2
1,2026-06-27 04:32:08.275063,12186133157,24.09,2
OPEN,2026-06-27 04:32:48.275782,0,0
999,2026-06-27 04:33:35.714929,1102000232,999,2
1,2026-06-27 04:33:35.720365,12186133157,0,2
1,2026-06-27 04:33:35.720365,12186133157,24.564999999999998,2
OPEN,2026-06-27 04:34:15.721063,0,0
1,2026-06-27 04:34:46.646373,12186133157,0,2
1,2026-06-27 04:34:46.646373,12186133157,22.925,2
OPEN,2026-06-27 04:35:26.647139,0,0
1,2026-06-27 04:35:27.770049,12186133157,0,2
1,2026-06-27 04:35:27.770049,12186133157,23.36,2
2,2026-06-27 04:35:54.485989,12186133157,0,2
OPEN,2026-06-27 04:36:07.770750,0,0
1,2026-06-27 04:36:48.888646,12186133157,0,2
1,2026-06-27 04:36:48.888646,12186133157,23.355,2
OPEN,2026-06-27 04:37:28.889367,0,0
1,2026-06-27 04:37:52.528324,12186133157,0,2
1,2026-06-27 04:37:52.528324,12186133157,24.115000000000002,2
2,2026-06-27 04:38:01.185587,12186133157,0,2
1,2026-06-27 04:38:20.512273,12186133157,0,1
solo,2026-06-27 04:38:20.715873,0,0
1,2026-06-27 04:38:20.512273,12186133157,16.3,1
OPEN,2026-06-27 04:39:00.716682,0,0
1,2026-06-27 04:42:38.126488,121836132,0,1
1,2026-06-27 04:42:38.126488,121836132,21.05,1
1,2026-06-27 04:42:47.159127,121836132,0,2
solo,2026-06-27 04:42:47.363676,0,0
1,2026-06-27 04:42:47.159127,121836132,21.48,2
OPEN,2026-06-27 04:43:27.364395,0,0
1,2026-06-27 04:49:51.518980,121836132,0,2
1,2026-06-27 04:49:51.518980,121836132,21.84,2
999,2026-06-27 04:49:59.947974,1102000232,999,1
1,2026-06-27 04:49:59.953842,121836132,0,1
solo,2026-06-27 04:50:00.158770,0,0
1,2026-06-27 04:49:59.953842,121836132,20.134999999999998,1
OPEN,2026-06-27 04:50:40.159541,0,0
1,2026-06-27 06:59:04.494724,121839170,0,1
1,2026-06-27 06:59:04.494724,121839170,23.29,1
1,2026-06-27 06:59:33.944489,121839170,0,2
solo,2026-06-27 06:59:34.148881,0,0
1,2026-06-27 06:59:33.944489,121839170,22.979999999999997,2
OPEN,2026-06-27 07:00:14.149667,0,0
1,2026-06-27 07:18:39.259889,121839170,0,2
1,2026-06-27 07:18:39.259889,121839170,23.525,2
2,2026-06-27 07:18:46.021979,121839170,0,2
1,2026-06-27 07:18:51.252899,121839170,0,1
solo,2026-06-27 07:18:51.456538,0,0
1,2026-06-27 07:18:51.252899,121839170,23.225,1
OPEN,2026-06-27 07:19:31.457345,0,0
1,2026-06-27 07:24:26.044497,1218496122,0,1
1,2026-06-27 07:24:26.044497,1218496122,22.810000000000002,1
1,2026-06-27 07:24:34.496389,1218496122,0,2
solo,2026-06-27 07:24:34.700632,0,0
1,2026-06-27 07:24:34.496389,1218496122,23.82,2
OPEN,2026-06-27 07:25:14.701353,0,0
1,2026-06-27 07:38:02.408716,1218496122,0,2
1,2026-06-27 07:38:02.408716,1218496122,23.6,2
1,2026-06-27 07:38:13.964421,1218496122,0,1
solo,2026-06-27 07:38:14.168600,0,0
1,2026-06-27 07:38:13.964421,1218496122,23.0,1
OPEN,2026-06-27 07:38:54.169330,0,0
1,2026-06-27 07:38:59.366620,12186133157,0,1
1,2026-06-27 07:38:59.366620,12186133157,23.05,1
1,2026-06-27 07:39:07.467990,12186133157,0,2
solo,2026-06-27 07:39:07.671415,0,0
1,2026-06-27 07:39:07.467990,12186133157,24.15,2
OPEN,2026-06-27 07:39:47.672270,0,0
1,2026-06-27 07:45:39.227602,121836132,0,1
1,2026-06-27 07:45:39.227602,121836132,18.22,1
1,2026-06-27 07:45:47.245722,121836132,0,2
solo,2026-06-27 07:45:47.450362,0,0
2,2026-06-27 07:45:50.288375,121836132,0,2
2,2026-06-27 07:45:50.288375,121836132,22.03,2
OPEN,2026-06-27 07:46:30.290940,0,0
1,2026-06-27 07:48:40.300958,12186133157,0,2
1,2026-06-27 07:48:40.300958,12186133157,23.29,2
1,2026-06-27 07:48:52.882734,12186133157,0,1
solo,2026-06-27 07:48:53.087420,0,0
1,2026-06-27 07:48:52.882734,12186133157,23.155,1
OPEN,2026-06-27 07:49:33.088214,0,0
1,2026-06-27 07:49:35.902911,121859271,0,1
1,2026-06-27 07:49:35.902911,121859271,22.59,1
1,2026-06-27 07:49:44.711735,121859271,0,2
solo,2026-06-27 07:49:44.916065,0,0
1,2026-06-27 07:49:44.711735,121859271,24.725,2
OPEN,2026-06-27 07:50:24.916823,0,0
1,2026-06-27 07:53:26.626617,121836132,0,2
1,2026-06-27 07:53:26.626617,121836132,22.325,2
OPEN,2026-06-27 07:54:07.666283,0,0
999,2026-06-27 08:02:05.319472,1102000232,999,2
1,2026-06-27 08:02:05.324998,121859271,0,2
1,2026-06-27 08:02:05.324998,121859271,23.28,2
1,2026-06-27 08:02:14.625905,121859271,0,1
solo,2026-06-27 08:02:14.830257,0,0
1,2026-06-27 08:02:14.625905,121859271,22.915,1
OPEN,2026-06-27 08:02:54.831088,0,0
1,2026-06-27 09:55:13.446799,12186133157,0,1
1,2026-06-27 09:55:13.446799,12186133157,22.82,1
1,2026-06-27 09:55:21.031387,12186133157,0,2
solo,2026-06-27 09:55:21.235786,0,0
1,2026-06-27 09:55:21.031387,12186133157,23.53,2
OPEN,2026-06-27 09:56:01.236545,0,0
1,2026-06-27 10:04:49.141510,121836132,0,1
1,2026-06-27 10:04:49.141510,121836132,20.35,1
1,2026-06-27 10:04:54.936841,121836132,0,2
solo,2026-06-27 10:04:55.140966,0,0
1,2026-06-27 10:04:54.936841,121836132,22.005000000000003,2
OPEN,2026-06-27 10:05:35.141809,0,0
1,2026-06-27 10:07:16.554362,12186133157,0,2
1,2026-06-27 10:07:16.554362,12186133157,23.32,2
1,2026-06-27 10:07:27.043523,12186133157,0,1
solo,2026-06-27 10:07:27.246648,0,0
1,2026-06-27 10:07:27.043523,12186133157,22.924999999999997,1
OPEN,2026-06-27 10:08:07.247365,0,0
1,2026-06-27 10:10:42.974251,121859271,0,1
1,2026-06-27 10:10:42.974251,121859271,17.39,1
1,2026-06-27 10:10:48.146682,121859271,0,2
solo,2026-06-27 10:10:48.351141,0,0
1,2026-06-27 10:10:48.146682,121859271,23.675,2
OPEN,2026-06-27 10:11:28.351770,0,0
1,2026-06-27 10:13:36.166411,121839170,0,1
1,2026-06-27 10:13:36.166411,121839170,22.75,1
1,2026-06-27 10:13:56.949158,121839170,0,2
solo,2026-06-27 10:13:57.153975,0,0
1,2026-06-27 10:13:56.949158,121839170,23.65,2
OPEN,2026-06-27 10:14:37.154779,0,0
1,2026-06-27 10:14:40.278188,121836132,0,2
1,2026-06-27 10:14:40.278188,121836132,22.03,2
1,2026-06-27 10:14:54.091940,121836132,0,1
solo,2026-06-27 10:14:54.296316,0,0
1,2026-06-27 10:14:54.091940,121836132,21.365000000000002,1
OPEN,2026-06-27 10:15:34.297121,0,0
1,2026-06-27 10:16:46.203719,121859271,0,2
1,2026-06-27 10:16:46.203719,121859271,23.905,2
1,2026-06-27 10:16:55.637497,121859271,0,1
solo,2026-06-27 10:16:55.841972,0,0
1,2026-06-27 10:16:55.637497,121859271,22.32,1
OPEN,2026-06-27 10:17:35.842578,0,0
1,2026-06-27 10:28:41.567495,121836132,0,1
1,2026-06-27 10:28:41.567495,121836132,20.86,1
1,2026-06-27 10:28:49.267317,121836132,0,2
solo,2026-06-27 10:28:49.470976,0,0
2,2026-06-27 10:28:52.305610,121836132,0,2
2,2026-06-27 10:28:52.305610,121836132,21.27,2
OPEN,2026-06-27 10:29:32.308049,0,0
1,2026-06-27 10:29:40.235101,1218496122,0,1
1,2026-06-27 10:29:40.235101,1218496122,18.805,1
1,2026-06-27 10:29:44.810099,1218496122,0,2
solo,2026-06-27 10:29:45.013835,0,0
1,2026-06-27 10:29:44.810099,1218496122,23.8,2
2,2026-06-27 10:29:49.290779,1218496122,0,2
OPEN,2026-06-27 10:30:29.293254,0,0
1,2026-06-27 10:30:42.735419,121839170,0,2
1,2026-06-27 10:30:42.735419,121839170,23.54,2
999,2026-06-27 10:31:00.853484,1102000232,999,1
1,2026-06-27 10:31:00.858208,121859271,0,1
start Lindzey,2026-06-27 10:31:01.061220,0,0
1,2026-06-27 10:31:00.858208,121859271,14.875,1
2,2026-06-27 10:31:25.825779,121839170,0,2
3,2026-06-27 10:31:28.951866,121859271,0,2
4,2026-06-27 10:31:47.011199,121839170,0,2
5,2026-06-27 10:32:06.253177,121839170,0,2
